id_propiedad,zona,piso,estrato,precio_millones,area_construida,parqueaderos,banios,habitaciones,tipo_vivienda,barrio,longitud,latitud,id_comentarios
7574,zona oeste,2,6,700.0,346.0,1,4,4,apartamento,santa teresita,-7655059.0,344.994,7
7575,zona oeste,4,6,600.0,135.0,2,5,4,apartamento,bellavista,-7655059.0,344.553,26
7576,zona sur,4,5,155.0,43.0,1,1,1,apartamento,cuarto de legua,-7655066.0,340.979,32
7577,zona sur,5,5,165.0,45.0,1,1,1,apartamento,cuarto de legua,-7655066.0,340.979,28
7578,zona sur,1,5,321.0,217.04,1,4,5,apartamento,cuarto de legua,-7655066.0,340.862,1
7579,zona sur,2,3,235.0,180.0,2,2,6,casa,nápoles,-7655067.0,338.585,28
7580,zona oeste,4,6,1050.0,320.0,3,6,4,casa,aguacatal,-7655067.0,345.678,20
7581,zona oeste,4,6,1050.0,194.0,3,4,3,apartamento,santa teresita,-7655067.0,344.934,12
7582,zona oeste,4,5,560.0,130.0,1,3,3,apartamento,cristales,-7655067.0,343.563,29
7583,zona oeste,4,5,420.0,92.0,2,3,2,apartamento,cristales,-7655067.0,343.632,12
7584,zona sur,4,4,450.0,280.0,1,3,5,casa,el lido,-765507.0,342.002,18
7585,zona oeste,4,5,790.0,198.0,2,3,4,apartamento,aguacatal,-7655072.0,345.589,32
7586,zona oeste,3,6,870.0,275.0,3,5,4,casa,aguacatal,-7655074.0,345.649,24
7587,zona sur,3,3,115.0,54.0,1,2,2,apartamento,melendez,-7655076.0,337.156,26
7588,zona sur,4,4,100.0,58.0,1,2,3,apartamento,melendez,-7655076.0,33.716,34
7589,zona sur,2,3,325.0,144.0,2,3,5,casa,la selva,-7655078.0,342.081,31
7590,zona oeste,4,6,1400.0,720.0,4,3,9,casa,santa teresita,-7655078.0,34.516,26
7591,zona oeste,2,6,849.0,270.0,2,4,3,casa,santa teresita,-7655078.0,34.516,28
7592,zona sur,3,3,350.0,168.0,1,3,5,casa,el guabal,-7655078.0,342.081,28
7593,zona oeste,4,6,730.0,165.0,2,5,4,apartamento,zona oeste,-7655078.0,34.516,16
7594,zona sur,2,4,158.0,60.0,1,2,2,apartamento,valle del lili,-7655078.0,342.081,11
7595,zona oeste,8,6,1220.0,197.0,3,4,3,apartamento,santa teresita,-7655078.0,34.516,6
7596,zona oeste,4,6,590.0,134.0,2,4,4,apartamento,santa teresita,-7655078.0,34.516,23
7597,zona oeste,4,6,1500.0,225.0,3,5,4,apartamento,santa teresita,-7655078.0,34.516,15
7598,zona oeste,4,5,1290.0,358.0,2,4,3,apartamento,santa teresita,-7655078.0,34.516,11
7599,zona oeste,4,6,590.0,134.0,2,3,3,apartamento,santa teresita,-7655078.0,34.516,2
7600,zona oeste,4,6,590.0,153.0,2,4,3,apartamento,santa teresita,-7655078.0,34.516,29
7601,zona oeste,4,6,800.0,148.0,2,4,3,apartamento,santa teresita,-7655078.0,34.516,8
7602,zona oeste,4,6,420.0,210.0,1,3,3,apartamento,santa teresita,-7655078.0,34.516,2
7603,zona oeste,2,6,750.0,180.0,2,4,3,apartamento,santa teresita,-7655078.0,34.516,13
7604,zona oeste,4,6,865.0,195.0,3,3,3,apartamento,santa teresita,-7655078.0,34.516,13
7605,zona oeste,3,6,720.0,194.0,2,4,4,apartamento,santa teresita,-7655078.0,34.516,1
7606,zona oeste,4,6,1330.0,229.0,3,4,3,apartamento,santa teresita,-7655078.0,34.516,5
7607,zona oeste,4,6,698.0,147.76,2,3,4,apartamento,santa teresita,-7655078.0,34.516,23
7608,zona oeste,8,6,1250.0,300.0,3,4,4,apartamento,santa teresita,-7655078.0,34.516,27
7609,zona oeste,9,6,1200.0,194.0,3,5,4,apartamento,santa teresita,-7655078.0,34.516,3
7610,zona oeste,4,6,550.0,175.0,2,3,3,apartamento,santa teresita,-7655078.0,34.516,9
7611,zona oeste,9,6,1550.0,263.0,2,6,4,apartamento,santa teresita,-7655078.0,34.516,5
7612,zona oeste,9,6,1250.0,250.0,2,5,3,apartamento,santa teresita,-7655078.0,34.516,20
7613,zona oeste,3,6,1150.0,258.0,3,5,3,apartamento,santa teresita,-7655078.0,34.516,21
7614,zona oeste,4,6,420.0,100.0,2,3,2,apartamento,santa teresita,-7655078.0,34.516,33
7615,zona oeste,8,6,1350.0,277.0,2,5,3,apartamento,santa teresita,-7655078.0,34.516,14
7616,zona sur,6,5,237.0,109.0,2,3,3,apartamento,nueva tequendama,-7655078.0,342.081,7
7617,zona oeste,5,6,950.0,217.0,3,5,4,apartamento,aguacatal,-7655081.0,345.659,31
7618,zona oeste,4,4,198.0,54.0,1,2,2,apartamento,santa teresita,-7655083.0,344.849,22
7619,zona norte,1,3,130.0,65.0,1,2,3,apartamento,brisas de los,-7655083.0,339.145,15
7620,zona oeste,1,6,850.0,240.0,2,5,4,casa,santa teresita,-7655084.0,345.011,11
7621,zona oeste,4,5,1600.0,530.0,6,4,3,casa,los cristales,-7655088.0,34.518,16
7622,zona sur,4,4,345.0,230.0,2,3,4,casa,el lido,-7655089.0,341.922,17
7623,zona sur,4,4,140.0,63.0,1,2,3,apartamento,el lido,-7655089.0,341.922,30
7624,zona oeste,4,6,570.0,134.0,2,3,3,apartamento,santa teresita,-7655093.0,344.185,29
7625,zona oeste,4,5,520.0,140.0,2,3,3,apartamento,los cristales,-7655093.0,343.103,5
7626,zona oeste,7,4,620.0,220.0,4,4,2,apartamento,bellavista,-7655093.0,344.762,13
7627,zona oeste,7,6,680.0,153.0,2,4,3,apartamento,santa teresita,-7655093.0,344.189,29
7628,zona oeste,6,5,620.0,154.0,2,4,3,apartamento,santa teresita,-7655093.0,344.187,9
7629,zona sur,5,4,150.0,74.0,1,3,2,apartamento,el refugio,-7655093.0,339.695,30
7630,zona sur,1,4,240.0,91.0,1,2,3,apartamento,el lido,-7655093.0,341.858,7
7631,zona oeste,7,6,680.0,155.0,2,5,4,apartamento,santa isabel,-7655094.0,342.739,4
7632,zona oeste,3,6,465.0,108.0,2,3,2,apartamento,santa isabel,-7655094.0,342.739,34
7633,zona sur,3,4,240.0,93.0,1,2,3,apartamento,el lido,-7655097.0,342.055,2
7634,zona sur,2,4,160.0,77.0,1,2,3,apartamento,urbanización nueva granada,-7655099.0,342.656,1
7664,zona sur,7,6,650.0,137.0,2,3,3,apartamento,pance,-7655101.0,334.365,26
7665,zona oeste,9,6,425.0,111.0,2,4,4,apartamento,los cristales,-7655101.0,342.799,26
7666,zona sur,2,4,500.0,200.0,2,5,5,casa,zona sur,-7655102.0,34.032,26
7667,zona oeste,6,6,410.0,111.0,2,4,4,apartamento,los cristales,-7655102.0,343.045,9
7668,zona oeste,5,6,600.0,210.0,2,4,4,apartamento,los cristales,-7655106.0,344.244,12
7669,zona sur,1,3,110.0,50.0,1,2,2,apartamento,melendez,-7655108.0,337.126,6
7670,zona sur,4,5,270.0,115.0,1,3,4,casa,el refugio,-7655109.0,339.995,18
7671,zona sur,3,4,300.0,130.0,2,3,3,casa,el refugio,-765511.0,339.836,21
7672,zona oeste,4,6,1830.0,305.0,3,4,3,apartamento,santa rita,-765511.0,345.242,24
7673,zona oeste,4,6,1200.0,297.0,3,4,4,apartamento,santa rita,-765511.0,345.276,17
7674,zona sur,2,4,220.0,78.0,1,2,3,apartamento,el refugio,-765511.0,339.813,23
7675,zona norte,4,6,1250.0,228.0,3,3,3,apartamento,occidente,-7655111.0,345.245,9
7676,zona oeste,3,5,530.0,123.0,2,3,3,apartamento,cerro cristales,-7655113.0,342.684,32
7677,zona sur,5,3,115.0,60.0,1,2,3,apartamento,nápoles,-7655115.0,338.962,8
7678,zona sur,2,4,420.0,200.0,2,4,4,casa,el refugio,-7655116.0,339.743,11
7679,zona sur,4,4,850.0,537.0,3,9,9,casa,pampa linda,-7655117.0,34.058,8
7680,zona sur,1,5,450.0,267.0,3,3,3,apartamento,pampa linda,-7655117.0,340.481,1
7681,zona sur,2,4,595.0,430.0,3,8,9,casa,el refugio,-7655119.0,339.725,3
7682,zona oeste,2,6,700.0,346.0,2,4,4,apartamento,santa teresita,-7655119.0,345.174,22
7683,zona oeste,6,6,650.0,150.0,2,2,2,apartamento,los cristales,-7655119.0,343.092,12
7684,zona sur,3,4,123.0,72.0,1,2,4,apartamento,el lido,-7655119.0,341.687,16
7685,zona oeste,2,6,430.0,170.0,2,3,2,apartamento,santa rita,-7655122.0,345.276,2
7686,zona oeste,3,6,450.0,181.0,2,3,3,apartamento,santa rita,-7655122.0,345.276,28
7687,zona sur,5,4,125.0,63.66,1,1,1,apartamento,el refugio,-7655122.0,339.844,2
7688,zona sur,9,4,180.0,77.0,1,3,3,apartamento,el refugio,-7655127.0,339.971,20
7689,zona sur,1,3,199.0,126.0,1,1,3,casa,zona sur,-7655128.0,341.755,6
7690,zona oeste,4,6,800.0,148.0,2,3,4,apartamento,santa teresita,-7655131.0,345.145,23
7691,zona norte,2,3,167.0,100.0,1,2,3,casa,villa del prado,-7655132.0,340.451,31
7692,zona oeste,9,6,580.0,147.0,2,3,3,apartamento,santa teresita,-7655134.0,345.303,14
7693,zona sur,3,4,233.0,75.0,2,2,3,apartamento,el refugio,-7655134.0,339.561,6
7694,zona sur,6,5,219.0,55.0,2,2,3,apartamento,ciudad bochalema,-7655134.0,339.561,31
7695,zona sur,3,4,185.0,75.0,1,2,3,apartamento,el refugio,-7655135.0,339.954,4
7696,zona oeste,2,6,750.0,180.0,2,5,4,apartamento,santa teresita,-7655136.0,345.187,16
7697,zona sur,5,4,138.0,56.0,1,2,3,apartamento,el refugio,-7655136.0,339.725,2
7698,zona oeste,4,6,998.0,217.0,2,4,3,apartamento,arboledas,-7655136.0,344.651,3
7699,zona sur,1,5,569.0,340.0,3,3,4,casa,cuarto de legua,-7655137.0,340.731,15
7700,zona sur,3,5,220.0,110.0,1,3,4,apartamento,cuarto de legua,-7655137.0,340.731,5
7701,zona oeste,4,5,637.0,126.0,2,2,3,apartamento,bellavista,-7655139.0,344.571,34
7702,zona oeste,2,6,570.0,126.0,2,3,2,apartamento,bellavista,-7655139.0,344.571,4
7703,zona oeste,4,6,750.0,220.0,2,4,3,apartamento,bellavista,-7655139.0,344.571,25
7704,zona oeste,4,5,650.0,199.0,2,4,5,apartamento,cerro cristales,-7655141.0,343.096,25
7705,zona oeste,8,5,440.0,135.0,2,3,3,apartamento,bellavista,-7655141.0,344.578,17
7706,zona sur,3,4,175.0,68.0,1,2,3,apartamento,el refugio,-7655145.0,339.699,11
7707,zona oeste,4,6,530.0,123.0,1,3,3,apartamento,los cristales,-7655145.0,342.681,27
7708,zona oeste,4,6,620.0,143.0,2,4,3,apartamento,los cristales,-7655145.0,342.681,22
7709,zona oeste,4,6,525.0,123.0,2,3,3,apartamento,los cristales,-7655145.0,342.681,7
7710,zona oeste,4,6,525.0,123.0,2,4,4,apartamento,los cristales,-7655145.0,342.681,2
7711,zona sur,4,5,195.0,77.0,1,3,4,apartamento,el refugio,-765515.0,33.999,16
7712,zona sur,2,3,180.0,90.0,1,2,3,casa,buenos aires,-7655151.0,338.983,3
7713,zona sur,5,4,185.0,75.0,1,2,3,apartamento,el refugio,-7655152.0,339.795,15
7714,zona sur,9,4,185.0,77.0,1,3,3,apartamento,el refugio,-7655152.0,339.795,27
7715,zona sur,1,4,235.0,73.0,1,2,2,apartamento,el refugio,-7655152.0,339.795,9
7716,zona norte,4,6,415.0,116.0,2,3,3,apartamento,occidente,-7655152.0,343.015,4
7717,zona sur,3,3,155.0,56.0,1,1,3,apartamento,el refugio,-7655153.0,339.789,30
7718,zona sur,4,4,182.0,90.0,1,3,4,apartamento,el lido,-7655153.0,341.904,19
7719,zona norte,4,4,210.0,83.0,1,3,4,apartamento,acopi,-7655153.0,341.902,31
7720,zona sur,2,5,550.0,470.0,3,7,6,casa,el limonar,-7655154.0,340.307,27
7721,zona sur,2,5,430.0,144.0,2,4,5,casa,el refugio,-7655156.0,339.818,23
7722,zona sur,2,5,450.0,420.0,2,4,6,casa,pampa linda,-7655156.0,339.818,34
7723,zona sur,4,5,250.0,106.0,1,2,3,apartamento,seminario,-7655156.0,339.818,10
7724,zona sur,2,4,220.0,78.0,1,2,3,apartamento,el refugio,-7655156.0,339.818,26
7725,zona sur,2,5,250.0,108.0,1,3,4,apartamento,el limonar,-7655156.0,339.818,10
7726,zona sur,5,4,190.0,65.0,1,2,4,apartamento,la hacienda,-7655156.0,339.818,3
7727,zona sur,3,5,315.0,86.0,1,2,3,apartamento,la hacienda,-7655156.0,339.818,5
7728,zona oeste,4,6,1200.0,700.0,4,6,4,casa,bella suiza,-7655157.0,344.565,9
7729,zona sur,3,3,450.0,82.0,2,4,9,casa,colinas del sur,-7655166.0,338.483,15
7730,zona sur,2,5,500.0,400.0,2,7,5,casa,pampalinda,-7655168.0,340.331,9
7731,zona sur,4,5,450.0,211.0,2,4,4,casa,cuarto de legua,-765517.0,340.861,8
7732,zona sur,2,5,599.0,403.0,2,7,7,casa,cuarto de legua,-765517.0,340.861,23
7733,zona sur,4,5,850.0,517.0,3,8,6,casa,cuarto de legua,-765517.0,340.861,26
7734,zona oeste,4,5,450.0,350.0,3,4,5,casa,bella suiza,-765517.0,340.861,21
7735,zona sur,3,3,105.0,48.0,1,1,3,apartamento,melendez,-765517.0,337.238,25
7736,zona sur,4,4,140.0,65.0,2,2,2,apartamento,el lido,-765517.0,341.781,11
7737,zona sur,2,4,220.0,78.0,1,2,3,apartamento,cuarto de legua,-765517.0,340.861,32
7738,zona sur,5,5,280.0,125.0,1,3,3,apartamento,cuarto de legua,-765517.0,340.861,14
7739,zona sur,9,5,475.0,184.0,3,3,3,apartamento,seminario,-765517.0,340.633,32
7740,zona sur,4,4,215.0,94.0,1,2,3,apartamento,el lido,-7655172.0,341.902,22
7741,zona oeste,4,6,670.0,133.0,2,3,3,apartamento,santa teresita,-7655175.0,3449.0,3
7742,zona sur,5,5,490.0,288.0,1,5,4,apartamento,cuarto de legua,-7655175.0,340.856,5
7743,zona oeste,9,6,1190.0,230.0,3,5,3,apartamento,aguacatal,-7655177.0,345.825,26
7744,zona sur,5,3,90.0,61.0,1,2,3,apartamento,zona sur,-7655177.0,338.671,18
7745,zona oeste,4,6,705.0,134.0,2,3,3,apartamento,santa teresita,-7655179.0,344.904,4
7746,zona sur,1,4,185.0,75.0,1,2,3,apartamento,el refugio,-7655179.0,33.963,26
7747,zona oeste,4,5,450.0,140.0,2,3,3,apartamento,bellavista,-765518.0,344.094,9
7748,zona oeste,4,6,400.0,120.0,4,3,3,apartamento,normandía,-7655182.0,345.761,1
7749,zona oeste,1,6,440.0,112.0,2,4,4,apartamento,los cristales,-7655184.0,34.325,23
7750,zona oeste,4,6,450.0,105.0,2,2,3,apartamento,los cristales,-7655185.0,342.839,28
7751,zona oeste,8,5,400.0,107.0,2,2,3,apartamento,los cristales,-7655185.0,342.839,31
7752,zona oeste,4,6,355.0,89.0,1,2,3,apartamento,cerro cristales,-7655185.0,342.839,5
7753,zona oeste,4,5,370.0,95.0,1,3,3,apartamento,cerro cristales,-7655185.0,342.839,28
7754,zona oeste,4,6,350.0,90.0,1,4,3,apartamento,cerro cristales,-7655185.0,342.839,9
7755,zona oeste,4,5,350.0,89.0,1,2,2,apartamento,cerro cristales,-7655185.0,342.839,25
7756,zona sur,4,5,600.0,290.0,3,4,5,casa,pampa linda,-7655186.0,340.429,3
7757,zona sur,4,5,450.0,380.0,2,4,4,casa,pampa linda,-7655186.0,340.429,33
7758,zona oeste,9,6,1750.0,480.0,4,6,5,apartamento,santa teresita,-7655186.0,345.081,28
7759,zona sur,1,3,190.0,88.0,1,2,3,apartamento,pampa linda,-7655186.0,340.429,29
7760,zona sur,4,4,200.0,77.0,1,3,4,apartamento,pampa linda,-7655186.0,340.429,2
7761,zona sur,1,5,350.0,176.0,1,2,3,casa,pampalinda,-7655187.0,340.384,12
7762,zona oeste,2,6,365.0,147.0,1,4,3,apartamento,santa rita,-7655187.0,345.268,1
7763,zona sur,2,4,185.0,72.0,1,2,3,apartamento,el refugio,-7655187.0,339.562,31
7764,zona oeste,5,5,375.0,85.0,1,2,3,apartamento,cerro cristales,-7655188.0,342.843,31
7765,zona oeste,4,5,450.0,140.0,2,3,3,apartamento,bellavista,-7655189.0,344.079,5
7766,zona sur,2,5,648.0,412.6,2,5,5,casa,zona sur,-7655192.0,340.288,29
7767,zona oeste,4,5,620.0,150.0,2,4,3,apartamento,cerro cristales,-7655192.0,343.741,7
7768,zona oeste,4,6,1330.0,229.0,3,5,4,apartamento,santa teresita,-7655195.0,345.047,1
7769,zona sur,4,4,257.0,204.0,1,3,6,casa,el lido,-7655196.0,342.158,16
7770,zona oeste,2,5,550.0,250.0,1,5,4,casa,santa teresita,-7655198.0,345.329,7
7771,zona sur,3,3,300.0,200.0,4,4,8,casa,el lido,-7655198.0,340.178,16
7772,zona sur,2,5,450.0,310.0,3,2,4,casa,el lido,-7655198.0,342.133,20
7816,zona oeste,6,5,425.0,125.0,1,3,3,apartamento,los cristales,-7655202.0,34.302,5
7817,zona oeste,3,6,385.0,102.0,2,2,3,apartamento,los cristales,-7655202.0,343.403,7
7818,zona oeste,4,6,1000.0,256.0,3,4,3,apartamento,santa teresita,-7655205.0,345.042,16
7819,zona oeste,4,6,1350.0,230.0,3,6,3,apartamento,santa teresita,-7655205.0,344.625,11
7820,zona sur,2,4,550.0,202.0,2,4,5,casa,el lido,-7655206.0,342.108,5
7821,zona sur,4,5,240.0,92.0,2,3,4,apartamento,el refugio,-7655206.0,339.664,31
7822,zona oeste,10,6,1400.0,459.0,3,7,6,apartamento,santa teresita,-7655209.0,345.112,30
7823,zona oeste,1,6,590.0,141.0,2,4,4,apartamento,los cristales,-7655209.0,343.142,19
7824,zona norte,2,4,600.0,160.0,1,4,5,casa,acopi,-765521.0,342.125,28
7825,zona sur,3,3,450.0,198.0,3,3,5,casa,el refugio,-7655211.0,339.466,10
7826,zona oeste,4,6,520.0,177.0,2,4,4,apartamento,santa teresita,-7655214.0,345.117,10
7827,zona sur,2,5,650.0,290.0,3,4,3,casa,pampa linda,-7655217.0,340.062,23
7828,zona sur,2,5,630.0,280.0,2,4,5,casa,pampa linda,-7655217.0,340.062,3
7829,zona oeste,3,6,780.0,350.0,2,4,4,apartamento,santa teresita,-7655222.0,344.981,15
7830,zona sur,3,4,320.0,220.0,2,3,4,casa,el refugio,-7655226.0,339.607,5
7831,zona norte,4,4,340.0,200.0,2,3,3,apartamento,cali,-7655226.0,339.607,11
7832,zona oeste,7,6,990.0,238.0,2,5,3,apartamento,santa teresita,-7655228.0,34.494,26
7833,zona oeste,2,5,400.0,117.0,1,3,3,apartamento,los cristales,-7655229.0,342.961,24
7834,zona sur,2,4,320.0,80.0,1,3,3,casa,colinas del sur,-7655231.0,338.979,13
7835,zona oeste,2,5,250.0,100.0,1,1,1,apartamento,zona oeste,-7655231.0,343.109,33
7836,zona oeste,6,6,320.0,97.0,1,2,2,apartamento,santa teresita,-7655231.0,345.302,1
7837,zona sur,5,4,130.0,75.0,1,2,3,apartamento,el lido,-7655235.0,341.901,19
7838,zona oeste,2,6,530.0,158.0,2,3,4,apartamento,santa teresita,-7655237.0,345.009,1
7839,zona sur,2,4,510.0,160.0,2,4,5,casa,el lido,-7655239.0,342.158,25
7840,zona sur,6,5,190.0,65.0,1,2,3,apartamento,seminario,-7655239.0,341.018,21
7841,zona oeste,8,6,1100.0,369.0,3,6,5,apartamento,santa rita,-7655239.0,345.217,25
7842,zona oeste,3,6,730.0,160.0,2,5,3,apartamento,los cristales,-7655239.0,343.075,29
7843,zona sur,3,4,230.0,113.0,1,3,3,apartamento,el refugio,-765524.0,339.614,2
7844,zona sur,3,4,230.0,113.0,1,3,3,apartamento,el refugio,-765524.0,339.614,23
7845,zona sur,3,4,155.0,62.0,1,2,3,apartamento,el lido,-7655241.0,342.033,11
7846,zona sur,1,4,175.0,110.0,1,2,4,apartamento,el lido,-7655241.0,342.295,23
7847,zona oeste,4,6,1050.0,240.0,3,5,4,apartamento,aguacatal,-7655241.0,345.889,31
7848,zona sur,3,4,310.0,220.0,2,4,5,casa,el refugio,-7655242.0,33.963,4
7849,zona sur,2,3,90.0,53.0,1,1,2,apartamento,los farallones,-7655242.0,339.184,22
7850,zona oeste,4,6,980.0,230.0,2,6,4,casa,aguacatal,-7655244.0,345.539,23
7851,zona oeste,3,5,760.0,310.0,2,5,5,apartamento,santa teresita,-7655244.0,344.949,15
7852,zona sur,1,4,400.0,130.0,2,4,4,casa,el refugio,-7655247.0,339.758,11
7853,zona sur,1,5,390.0,85.0,3,4,4,casa,el refugio,-7655247.0,339.758,10
7854,zona sur,1,5,320.0,130.0,2,3,4,casa,el refugio,-7655247.0,339.758,3
7855,zona sur,4,4,260.0,122.0,2,3,4,apartamento,el refugio,-7655247.0,339.768,7
7856,zona sur,4,4,180.0,112.0,1,1,4,casa,los farallones,-7655249.0,339.145,34
7857,zona sur,5,4,122.0,64.0,1,2,3,apartamento,el lido,-7655249.0,342.007,16
7858,zona norte,4,6,430.0,100.0,2,3,2,apartamento,occidente,-765525.0,343.133,12
7859,zona oeste,4,4,150.0,59.0,1,2,3,apartamento,santa teresita,-7655251.0,344.725,31
7860,zona oeste,5,6,470.0,200.0,2,2,2,apartamento,santa teresita,-7655252.0,344.936,22
7861,zona oeste,8,6,460.0,98.0,2,2,2,apartamento,santa teresita,-7655252.0,344.936,8
7862,zona oeste,4,6,1200.0,230.0,3,5,4,apartamento,aguacatal,-7655254.0,345.693,26
7863,zona oeste,9,6,695.0,144.0,2,4,4,apartamento,santa teresita,-7655256.0,344.848,28
7864,zona oeste,9,6,680.0,170.0,1,3,4,apartamento,los cristales,-7655257.0,343.053,34
7865,zona oeste,1,5,310.0,85.0,2,2,2,apartamento,los cristales,-7655257.0,343.246,32
7866,zona sur,7,5,260.0,65.0,1,2,3,apartamento,zona sur,-7655259.0,339.435,19
7867,zona sur,3,3,95.0,50.0,1,1,2,apartamento,nápoles,-7655259.0,338.907,33
7868,zona sur,3,3,83.0,66.0,1,2,3,apartamento,nápoles,-7655259.0,338.908,7
7869,zona oeste,4,6,600.0,135.0,2,3,3,apartamento,bellavista,-7655259.0,344.702,33
7870,zona oeste,4,5,360.0,90.0,1,2,3,apartamento,cerro cristales,-7655264.0,342.995,15
7871,zona oeste,4,6,1801.0,244.59,3,5,3,apartamento,santa teresita,-7655267.0,344.956,26
7872,zona oeste,4,6,1950.0,400.0,4,5,3,casa,santa rita,-7655273.0,345.294,13
7873,zona oeste,5,6,975.0,250.0,3,4,3,apartamento,santa teresita,-7655273.0,345.058,2
7874,zona oeste,6,6,620.0,151.0,2,5,3,apartamento,los cristales,-7655273.0,34.322,5
7875,zona sur,4,5,610.0,290.0,3,4,5,casa,pampa linda,-7655274.0,339.828,7
7876,zona sur,3,5,230.0,80.0,2,2,3,apartamento,el refugio,-7655274.0,339.828,8
7877,zona norte,3,3,152.0,62.0,1,2,4,apartamento,acopi,-7655274.0,342.031,11
7878,zona oeste,5,6,390.0,103.0,2,2,3,apartamento,los cristales,-7655278.0,343.113,32
7879,zona oeste,2,5,700.0,230.0,2,5,4,apartamento,los cristales,-7655282.0,343.649,4
7880,zona sur,2,4,158.0,69.0,1,2,3,apartamento,el lido,-7655282.0,341.892,3
7881,zona oeste,4,4,155.0,93.0,2,3,4,apartamento,refugio,-7655286.0,340.026,17
7882,zona sur,4,4,170.0,94.0,1,3,4,apartamento,el refugio,-7655289.0,339.445,15
7883,zona oeste,3,6,380.0,103.0,2,2,3,apartamento,los cristales,-7655289.0,342.933,21
7884,zona oeste,3,5,380.0,108.0,2,0,0,apartamento,los cristales,-7655289.0,342.933,5
7885,zona norte,3,3,330.0,280.0,2,3,5,casa,popular,-765529.0,342.135,12
7886,zona sur,3,3,150.0,71.0,1,2,3,apartamento,melendez,-765529.0,337.153,14
7887,zona sur,1,5,375.0,176.0,1,3,5,casa,zona sur,-7655292.0,340.527,1
7888,zona oeste,7,6,630.0,134.0,2,4,3,apartamento,santa teresita,-7655293.0,344.918,22
7889,zona oeste,1,6,1250.0,218.0,3,4,3,apartamento,santa teresita,-7655293.0,344.918,33
7890,zona oeste,9,6,820.0,170.0,2,5,4,apartamento,santa teresita,-7655293.0,344.918,4
7891,zona oeste,9,6,550.0,145.0,2,4,4,apartamento,santa teresita,-7655293.0,344.918,27
7892,zona oeste,4,6,480.0,230.0,2,3,3,apartamento,santa teresita,-7655293.0,344.918,10
7893,zona oeste,10,6,770.0,150.0,2,4,3,apartamento,santa teresita,-7655293.0,344.918,4
7894,zona oeste,6,6,700.0,180.0,3,4,3,apartamento,santa teresita,-7655293.0,344.918,20
7895,zona oeste,11,6,980.0,400.0,2,6,4,apartamento,santa teresita,-7655293.0,344.918,8
7896,zona oeste,7,6,580.0,300.0,3,5,4,apartamento,santa teresita,-7655293.0,344.918,4
7897,zona oeste,4,6,1200.0,348.7,4,5,4,apartamento,santa teresita,-7655293.0,344.918,31
7898,zona oeste,2,6,1150.0,258.0,3,5,3,apartamento,santa teresita,-7655293.0,344.918,19
7899,zona oeste,4,6,900.0,300.0,3,5,4,apartamento,santa teresita,-7655293.0,344.918,27
7900,zona oeste,4,6,630.0,153.0,2,4,3,apartamento,santa teresita,-7655293.0,344.918,8
7901,zona sur,3,5,330.0,110.0,2,4,3,apartamento,seminario,-7655295.0,341.215,3
7902,zona sur,2,4,400.0,230.0,2,4,5,casa,el refugio,-7655299.0,339.592,22
7950,zona sur,3,4,400.0,130.0,2,4,3,casa,el refugio,-7655302.0,339.753,22
7951,zona oeste,4,5,950.0,184.0,2,4,3,apartamento,los cristales,-7655303.0,343.567,23
7952,zona sur,2,4,575.0,410.0,1,4,6,apartamento,zona sur,-7655307.0,340.103,5
7953,zona oeste,4,6,350.0,70.0,2,2,1,apartamento,cristales,-7655308.0,343.563,19
7954,zona norte,4,6,300.0,67.0,1,3,2,apartamento,cali,-765531.0,342.729,1
7955,zona oeste,4,6,340.0,103.0,2,2,3,apartamento,los cristales,-7655314.0,34.323,21
7956,zona sur,1,3,170.0,112.0,1,2,5,casa,los farallones,-7655318.0,339.145,21
7957,zona oeste,4,6,570.0,134.0,2,4,4,apartamento,santa teresita,-765532.0,344.726,29
7958,zona oeste,5,6,590.0,134.0,2,4,3,apartamento,santa teresita,-765532.0,344.726,7
7959,zona oeste,2,6,530.0,158.0,2,3,4,apartamento,santa teresita,-7655325.0,345.122,26
7960,zona oeste,2,6,485.0,200.0,2,4,4,apartamento,santa teresita,-7655325.0,345.379,12
7961,zona oeste,4,6,1110.0,194.0,3,4,3,apartamento,santa teresita,-7655325.0,344.912,4
7962,zona sur,4,4,128.0,52.0,1,2,2,apartamento,el lido,-7655325.0,341.884,32
7963,zona sur,3,3,190.0,230.0,1,3,5,casa,lourdes,-7655327.0,339.343,16
7964,zona oeste,11,6,850.0,250.0,2,4,3,apartamento,santa teresita,-7655329.0,345.735,1
7965,zona oeste,4,6,1200.0,296.0,2,3,3,apartamento,santa rita,-7655329.0,345.735,4
7966,zona sur,3,4,130.0,55.0,1,1,3,apartamento,el refugio,-765533.0,33.972,34
7967,zona sur,2,4,450.0,300.0,2,5,5,casa,la cascada,-7655331.0,340.119,13
